t,u1,u2,u3,tau,x_q,xdot_q,z_q,zdot_q,theta,theta_dot,beta,beta_dot
0.0,7.627632595206253,-1.0082165106168004,-1.0082165106168004,-0.6954505725521536,-2.0,0.0,2.0,0.0,1.1281905784771284e-05,0.0,0.3490658503991208,0.0
0.0043804755944931,4.896096491444582,1.6966287110196312,1.6966287110196312,-1.5398755016562986,-2.0,-0.000745428551454097,2.0,0.0057570296339690685,1.1281906154181343e-05,-0.009133757092058659,0.3490658402442932,-0.025953073054552078
0.0087609511889862,6.955758193102284,0.4639680474400028,0.4639680474400028,-0.35075289798294734,-2.0000033378601074,-0.009989139623939991,2.0000252723693848,-0.030019480735063553,-2.8728292818414047e-05,0.08538243174552917,0.34895214438438416,-0.3475587069988251
0.0131414267834793,6.887039422896958,1.0316551464331136,1.0316551464331136,-0.6822322155863405,-2.000047206878662,-0.00835725199431181,1.9998937845230103,-0.022326920181512833,0.00034528737887740135,0.10917486250400543,0.34742966294288635,-0.29217633605003357
0.0175219023779724,5.782473204262701,-1.1648769893775428,-1.1648769893775428,-0.7999345951692856,-2.0000839233398438,-0.009412671439349651,1.9997960329055786,-0.022501183673739433,0.000823525246232748,0.15922580659389496,0.3461498022079468,-0.33064568042755127
0.0219023779724655,6.570543309478117,-1.8438105375607738,-1.8438105375607738,-1.1740061899450298,-2.0001251697540283,-0.012067831121385098,1.9996974468231201,-0.03454648703336716,0.0015210099518299103,0.14856833219528198,0.3447014093399048,-0.4262036085128784
0.0262828535669586,5.905967078603856,-2.7022139642016345,-2.7022139642016345,0.11941972131432621,-2.000178098678589,-0.017118019983172417,1.9995461702346802,-0.04822640120983124,0.002171809785068035,0.12900792062282562,0.3428344428539276,-0.6085905432701111
0.0306633291614518,10.538062833490219,-0.15512420679954717,-0.15512420679954717,-1.0943189772443327,-2.000253200531006,-0.01227741502225399,1.9993349313735962,-0.03896447271108627,0.002736925845965743,0.04660727083683014,0.3401685357093811,-0.44481930136680603
0.0350438047559449,3.596664982885881,-2.19929524787885,-2.19929524787885,-0.9756764099644288,-2.000307083129883,-0.014039091765880585,1.9991642236709595,-0.017520947381854057,0.002941087819635868,0.07403473556041718,0.3382200300693512,-0.516942024230957
0.039424280350438,6.92244107833947,0.2705405217915932,0.2705405217915932,0.4399406411879013,-2.000368595123291,-0.019243698567152023,1.9990874528884888,-0.05184323340654373,0.0032653952948749065,0.03830118849873543,0.33595559000968933,-0.709433913230896
0.0438047559449311,4.436621945663856,-0.2940538352386063,-0.2940538352386063,0.38809890913053136,-2.000452995300293,-0.011270205490291119,1.9988603591918945,-0.026890384033322334,0.0034331728238612413,0.03335416689515114,0.33284792304039,-0.43339407444000244
0.0481852315394242,6.28832804110427,0.646216456304145,0.646216456304145,-0.4078998470365455,-2.000502347946167,-0.005429563112556934,1.9987425804138184,-0.023937607184052467,0.003579279873520136,0.013433145359158516,0.33094945549964905,-0.22676829993724823
0.0525657071339173,6.159968845039863,0.17802645824725322,0.17802645824725322,0.8569635527841784,-2.000526189804077,-0.004557199310511351,1.9986376762390137,-0.023002685979008675,0.003638123394921422,0.04421668499708176,0.3299561142921448,-0.20096641778945923
0.0569461827284105,3.9619209969040567,-0.4952967819644671,-0.4952967819644671,-0.519372421769061,-2.0005462169647217,0.005837584380060434,1.9985369443893433,0.0049034301191568375,0.0038318135775625706,0.024389570578932762,0.32907578349113464,0.17477929592132568
0.0613266583229036,5.3987643916631525,1.7218724735571511,1.7218724735571511,0.7410324047996978,-2.000520706176758,0.004405197221785784,1.9985584020614624,-0.016218943521380424,0.003938651643693447,0.025092655792832375,0.32984140515327454,0.11792728304862976
0.0657071339173967,5.8166467485113555,0.7304848131333883,0.7304848131333883,0.015206897845999934,-2.0005013942718506,0.013440070673823357,1.9984873533248901,0.0027109142392873764,0.004048569593578577,0.05373629555106163,0.33035796880722046,0.4444597065448761
0.0700876095118898,6.654131822042101,-0.911563386078108,-0.911563386078108,-0.8400844464060108,-2.0004425048828125,0.017301710322499275,1.9984992742538452,0.009040581062436104,0.004283959977328777,0.0746246799826622,0.3323049247264862,0.5778355598449707
0.0744680851063829,6.342916506265032,0.7400681584642703,0.7400681584642703,-0.6777625396584772,-2.000366687774658,0.015232314355671406,1.998538851737976,0.00344280619174242,0.004610851407051086,0.07253726571798325,0.33483612537384033,0.4911958575248718
0.078848560700876,8.949497711116388,-1.1529590478075646,-1.1529590478075646,0.2244228125140496,-2.0002999305725098,0.014174689538776875,1.998553991317749,-0.0011732536368072033,0.004928599111735821,0.11394241452217102,0.33698779344558716,0.44281312823295593
0.0832290362953692,8.369112569321933,-0.12492375032130568,-0.12492375032130568,-1.1485393194828508,-2.0002379417419434,0.02178598940372467,1.9985488653182983,0.03610098361968994,0.005427720956504345,0.07371850311756134,0.3389275372028351,0.7036972641944885
0.0876095118898623,6.458749827920541,-1.1936134719368687,-1.1936134719368687,-0.6770538802881934,-2.0001425743103027,0.018489308655261993,1.9987070560455322,0.038085438311100006,0.005750643089413643,0.10361132025718689,0.3420100808143616,0.5687390565872192
0.0919899874843554,5.051246277391156,-2.971962837963935,-2.971962837963935,-1.0224293851588837,-2.000061511993408,0.01755456253886223,1.9988738298416138,0.03443451225757599,0.006204510107636452,0.08852614462375641,0.34450143575668335,0.5228233337402344
