t,u1,u2,u3,tau,x_q,xdot_q,z_q,zdot_q,theta,theta_dot,beta,beta_dot
0.0,55.62674015610615,-52.08389969195929,-52.08389969195929,2.0025114193961233,-2.0,0.0,2.0,0.0,1.1281905784771284e-05,0.0,0.3490658503991208,0.0
0.0043804755944931,-39.27990154762602,-6.815015945592791,-6.815015945592791,-17.49593435320003,-2.0,0.05127239599823952,2.0,0.46820738911628723,1.1281906154181343e-05,-1.579494595527649,0.3490658402442932,1.7835993766784668
0.0087609511889862,-3.6112084379119214,76.50811913501126,76.50811913501126,27.085097623942413,-1.9997754096984863,-0.11274731159210205,2.0020508766174316,-0.29031816124916077,-0.006907655857503414,-1.267577886581421,0.3568788468837738,-3.960761070251465
0.0131414267834793,-13.131913088228275,-46.76234107564645,-46.76234107564645,-22.253105488481154,-2.0002694129943848,0.11228042840957642,2.000779151916504,0.2292366921901703,-0.012460250407457352,0.17573106288909912,0.3395288288593292,3.5136032104492188
0.0175219023779724,15.419030275812375,9.01084280206279,9.01084280206279,19.545741057473656,-1.9997775554656982,-0.06413376331329346,2.0017833709716797,-0.41734638810157776,-0.011690464802086353,-0.5400162935256958,0.35492008924484253,-2.9812307357788086
0.0219023779724655,-23.636968803472406,-67.2621328879303,-67.2621328879303,-18.465166286209453,-2.00005841255188,0.10678693652153015,1.999955177307129,0.09732726216316223,-0.014055993407964706,-0.8476687073707581,0.34186089038848877,2.8070363998413086
0.0262828535669586,34.01670489641426,10.67982176936358,10.67982176936358,7.943872754998019,-1.9995906352996826,-0.04798460006713867,2.0003814697265625,-0.5528124570846558,-0.017769185826182365,-2.2726948261260986,0.354157030582428,-2.861785411834717
0.0306633291614518,16.412675498699482,-31.508987933170356,-31.508987933170356,-1.0016072175257054,-1.9998008012771606,0.03703740984201431,1.997959852218628,-0.13722744584083557,-0.027724670246243477,-2.192796468734741,0.3416210412979126,0.09635639190673828
0.0350438047559449,13.683823235266058,42.80260449352325,42.80260449352325,-15.13952096936726,-1.999638557434082,0.03624747321009636,1.9973586797714233,-0.0646917000412941,-0.03733016178011894,-3.0837087631225586,0.3420431315898895,0.17576351761817932
0.039424280350438,15.133561381440991,-52.53155162476099,-52.53155162476099,29.355583669254628,-1.9994797706604004,-0.07776011526584625,1.9970753192901611,-0.32732805609703064,-0.050838273018598557,-1.3916150331497192,0.34281304478645325,-3.7484161853790283
