t,u1,u3,tau,theta,theta_dot,theta_ddot,x_g,z_g
0.0525657071339173,6.4439486972137185,0.18327900306041203,-0.14573722494421584,0.003491352989701355,0.1278739628979527,2.1934415200308526,-1.906022246373417,1.9657951866349839
0.0569461827284105,6.442135295479224,0.17758959425104595,-0.14575113426917594,0.0040725569473072055,0.13739903308998327,2.1556048568014794,-1.906019083561628,1.9657941413628053
0.0613266583229036,6.440199212766923,0.1719669352778,-0.14576591966337543,0.004695122783789048,0.14675935713770247,2.1182190329411696,-1.906015118005126,1.9657928296310108
0.0657071339173967,6.43814379401774,0.16640832477069495,-0.14578155205259036,0.0053583331084841816,0.15595686945640674,2.0812658454885686,-1.9060102271708899,1.9657912104019606
0.0700876095118898,6.435972379594019,0.1609111623623837,-0.14579800344440466,0.00606147882940774,0.16499342662070046,2.0447277720452557,-1.9060042806652686,1.9657892399258536
0.0744680851063829,6.4336883036254,0.15547290123413787,-0.14581524687741176,0.006803858824223419,0.17387080952019918,2.008587654076998,-1.9059971403953462,1.9657868717851457
0.078848560700876,6.431294892454343,0.15009109009533794,-0.14583325636909406,0.007584779606141638,0.18259072439405227,1.9728289764295466,-1.9059886607290812,1.9657840569388176
0.0832290362953692,6.4287954630027055,0.14476337242207019,-0.14585200686218977,0.008403555003981504,0.19115480743513452,1.9374358618950664,-1.905978688654232,1.965780743766498
0.0876095118898623,6.426193321229234,0.13948743661781113,-0.14587147417203924,0.009259505868394179,0.19956462577084877,1.9023927385990025,-1.9059670639360842,1.965776878112436
0.0919899874843554,6.423491760720896,0.13426107038473215,-0.1458916349357051,0.010151959760494206,0.2078216791581552,1.8676847021362482,-1.9059536192739805,1.9657724033293287
0.0963704630788485,6.420694061307974,0.12908213995010878,-0.1459124665615519,0.011080250672966039,0.2159274041405283,1.8332973767444047,-1.9059381804566788,1.965767260322005
0.1007509386733416,6.417803487621033,0.12394857456801428,-0.1459339471769598,0.012043718755117457,0.223883174519656,1.7992168116331604,-1.9059205665165355,1.9657613875909745
0.1051314142678347,6.414823287786288,0.11885840027565192,-0.14595605557771418,0.013041710038090105,0.23169030460599774,1.7654297056891073,-1.905900589882528,1.9657547212758304
0.1095118898623279,6.4117566921832685,0.11380969919908035,-0.14597877118001967,0.01407357618841357,0.2393500516620309,1.731923135860667,-1.905878056532133,1.9657471951985186
0.113892365456821,6.408606912207468,0.10880062071505453,-0.14600207397112053,0.015138674254614983,0.24686361677187943,1.698684631241167,-1.9058527661420537,1.9657387409064675
0.1182728410513141,6.405377139031867,0.10382940575195188,-0.14602594446016046,0.016236366428404553,0.25423214793198057,1.6657023347474156,-1.9058245122378217,1.965729287715586
0.1226533166458072,6.402070542498477,0.09889437537291934,-0.14605036363228438,0.01736601981834064,0.26145674233734245,1.6329649267013582,-1.90579308234227,1.9657187627531258
0.1270337922403003,6.398690270025226,0.09399390019882758,-0.14607531290278936,0.01852700623106137,0.26853844880757277,1.6004614206774463,-1.9057582581228851,1.9657070910004044
0.1314142678347934,6.395239445448858,0.08912641055256129,-0.14610077407005145,0.019718701966223575,0.2754782682764357,1.5681812308174183,-1.9057198155380535,1.965694195335406
0.1357947434292866,6.391721168054043,0.08429044840046354,-0.14612672927202658,0.020940487601966706,0.28227715681204085,1.536114517816601,-1.9056775249821931,1.965679996575238
0.1401752190237797,6.3881385115712055,0.079484602998421,-0.14615316094413452,0.022191747816374653,0.28893602914197825,1.5042517596170368,-1.9056311514297932,1.96566441351846
0.1445556946182728,6.384494523163078,0.07470751212248658,-0.14618005177563712,0.023471871203800072,0.2954557579018461,1.4725837593208246,-1.9055804545783521,1.9656473629872762
0.1489361702127659,6.380792222546354,0.06995791042034769,-0.14620738466902772,0.024780250089715603,0.3018371772383918,1.4411019672625027,-1.9055251889902238,1.965628759869597
0.153316645807259,6.377034601071319,0.06523457617340805,-0.14623514270067423,0.026116280378659665,0.30808108487876396,1.4097981258272152,-1.9054651042333806,1.9656085171609594
0.1576971214017521,6.373224620824318,0.06053637601872111,-0.14626330908134916,0.027479361387177593,0.31418824261546746,1.3786645673338018,-1.9053999450210823,1.9655865460063175
0.1620775969962453,6.369365213842722,0.0558622435594375,-0.14629186711972142,0.0288688956960167,0.3201593809939669,1.3476940711943928,-1.9053294513504675,1.9655627557416888
0.1664580725907384,6.3654592812784845,0.0512111157342319,-0.14632080018593044,0.030284289024172028,0.3259951985401925,1.316879439467749,-1.905253358640063,1.9655370539356654
0.1708385481852315,6.361509692626309,0.04658204619958073,-0.14635009167563948,0.031724950074259024,0.3316963627296712,1.2862142525014681,-1.905171397866206,1.9655093464307813
0.1752190237797246,6.3575192850104,0.04197417883087781,-0.146379724977717,0.033190290415090404,0.33726351584223474,1.2556926920572988,-1.9050832956983903,1.965479537384736
0.1795994993742177,6.353490862446983,0.03738666118212042,-0.1464096834424598,0.034679724378346946,0.3426972743726639,1.2253089641638681,-1.904988774633533,1.965447529311472
0.1839799749687108,6.349427195158143,0.03281870721119698,-0.14643995034873752,0.03619266893595344,0.3479982298320794,1.19505771706623,-1.904887553129151,1.9654132231221026
0.188360450563204,6.345331018913624,0.028269602826941298,-0.14647050887554336,0.03772854360380399,0.3531669518221179,1.1649340780165645,-1.9047793457354627,1.9653765181656917
0.1927409261576971,6.341205034427024,0.023738694822002,-0.14650134207434723,0.03928677034604805,0.3582039891574413,1.134933579308995,-1.9046638632263961,1.9653373122698685
0.1971214017521902,6.337051906728737,0.019225390884830468,-0.1465324328409209,0.040866773488674346,0.3631098722918014,1.105052158171676,-1.9045408127295118,1.965295501781295
0.2015018773466833,6.332874264625002,0.014729136697084172,-0.14656376389138745,0.042467979645026785,0.3678851144383221,1.0752860039231442,-1.9044098978548363,1.9652509816059627
0.2058823529411764,6.328674700145171,0.01024943163674058,-0.14659531773740195,0.0440898176392174,0.37253021266059544,1.0456316624942836,-1.9042708188225939,1.9652036452493256
0.2102628285356695,6.3244557679758655,0.005785840833605171,-0.14662707666266964,0.045731718441211405,0.37704564990188305,1.016086116641832,-1.9041232725898445,1.9651533848562661
0.2146433041301627,6.320219985042764,0.0013379888371283233,-0.14665902270329867,0.04739311510797259,0.3814318967855204,0.9866467436028467,-1.9039669529760128,1.965100091250878
0.2190237797246558,6.315969829977965,-0.0030944539245861824,-0.1466911376271488,0.04907344273439106,0.3856894132699693,0.9573112246837508,-1.9038015507873114,1.9650436539760785
0.2234042553191489,6.311707742753334,-0.007511779831918697,-0.1467234029156395,0.05077213840885207,0.3898186496559184,0.9280774872248054,-1.9036267539400458,1.9649839613330295
0.227784730913642,6.3074361242377455,-0.011914242677729475,-0.14675579974674816,0.0524886411730498,0.39382004774048635,0.8989437137934579,-1.9034422475828003,1.9649209004203743
0.2321652065081351,6.303157335733942,-0.016302029529627088,-0.14678830897879236,0.054222391987655015,0.39769404188908913,0.8699085296611019,-1.9032477142174966,1.9648543571732804
0.2365456821026282,6.298873698761051,-0.020675248411469255,-0.14682091113747037,0.05597283370144436,0.40144106184862227,0.8409710848400074,-1.9030428338193142,1.9647842164022753
0.2409261576971214,6.294587494631407,-0.025033997936004443,-0.14685358640229523,0.057739411041749,0.40506153453640453,0.812130589775272,-1.9028272839554783,1.9647103618318928
0.2453066332916145,6.29030096410098,-0.02937837404574606,-0.14688631459522092,0.05952157059916255,0.4085558827671176,0.7833862703298324,-1.9026007399028897,1.9646326761390926
0.2496871088861076,6.286016307173772,-0.03370836931726462,-0.14691907517060945,0.061318760806812395,0.4119245266684313,0.754738039022299,-1.9023628747646057,1.964551040991478
0.2540675844806007,6.2817356827924895,-0.03802390002507351,-0.146951847206837,0.06313043193756077,0.4151678882860572,0.7261863145450899,-1.9021133595851523,1.9644653370852831
0.2584480600750938,6.277461208599827,-0.04232493379203266,-0.14698460939948133,0.06495603612357148,0.4182863914043919,0.6977311707163245,-1.9018518634646695,1.9643754441831405
0.2628285356695869,6.273194960754189,-0.046611397984926084,-0.14701734005480083,0.06679502735191183,0.4212804587057211,0.6693729471324983,-1.901578053671873,1.9642812411516106
0.2672090112640801,6.268938973717497,-0.050883086392898,-0.1470500170855452,0.06864686145927035,0.4241505169457869,0.6411128712843146,-1.9012915957558254,1.9641826059984773
0.2715894868585732,6.264695240071526,-0.055139802122630296,-0.14708261800712208,0.0705109961729172,0.42689699955078914,0.6129521058966119,-1.9009921536565164,1.9640794159097978
0.2759699624530663,6.260465710434815,-0.05938135579557011,-0.14711511993742626,0.07238689112810444,0.42952034345245826,0.5848917609457077,-1.9006793898142322,1.9639715472867012
0.2803504380475594,6.256252293302728,-0.06360747310913371,-0.14714749959461887,0.07427400788136407,0.432020991796244,0.5569335099032344,-1.900352965277713,1.963858875781935
0.2847309136420525,6.252056854946866,-0.0678178777841187,-0.14717973329810224,0.07617180995161553,0.434399396163437,0.5290790367598903,-1.9000125398110828,1.9637412763361493
0.2891113892365456,6.24788121941149,-0.07201227227347666,-0.14721179697237574,0.0780797628528948,0.43665601444397245,0.5013301646593272,-1.8996577719995562,1.9636186232139075
0.2934918648310388,6.243727168399201,-0.0761902507806147,-0.14724366614823511,0.07999733411688711,0.4387913141860869,0.47368943578413614,-1.899288319353891,1.9634907900394374
0.2978723404255319,6.239596441264798,-0.08035142903908961,-0.147275315968199,0.08192399335496896,0.4408057755410438,0.44615924619406266,-1.898903838413603,1.963357649832091
0.302252816020025,6.235490735030072,-0.08449546670889264,-0.1473067211928142,0.08385921230652925,0.4426998870362019,0.41874169655947713,-1.8985039848489162,1.9632190750415293
0.3066332916145181,6.231411704425557,-0.08862191531267145,-0.1473378562072251,0.08580246486397138,0.4444741472199108,0.39143960596369093,-1.8980884135614453,1.9630749375826118
0.3110137672090112,6.22736096189819,-0.0927302658512916,-0.1473686950290402,0.0877532271355043,0.4461290693122702,0.3642561945183241,-1.8976567787836025,1.9629251088699977
0.3153942428035043,6.223340077651464,-0.09682006691908127,-0.1473992113182226,0.08971097751084549,0.44766518005584105,0.3371942959942755,-1.8972087341767236,1.9627694598524417
0.3197747183979975,6.219350579875899,-0.10089084636989698,-0.14742937838928105,0.09167519671388276,0.4490830174894771,0.3102568801292272,-1.896743932927899,1.9626078610467894
0.3241551939924906,6.215393954730723,-0.10494204990799605,-0.1474591692201885,0.09364536784901613,0.4503831343725574,0.283447462081283,-1.8962620278454967,1.9624401825716598
0.3285356695869837,6.21147164643105,-0.10897314406854114,-0.14748855646526526,0.09562097648373526,0.451566099518648,0.2567694159781608,-1.8957626714533897,1.9622662941808224
0.3329161451814768,6.207585057612002,-0.112983579806757,-0.14751751247285472,0.0976015107065513,0.45263249524000304,0.23022621777398486,-1.8952455160838577,1.962086065296241
0.3372966207759699,6.203735549347336,-0.116972763901274,-0.14754600929671718,0.0995864611874005,0.453582920803261,0.2038216359696213,-1.894710213969165,1.96189936504081
0.341677096370463,6.1999244413312375,-0.12094014079963063,-0.1475740187124735,0.1015753212657055,0.45441799151533546,0.17755918608561913,-1.8941564173318108,1.9617060622707583
0.3460575719649562,6.196153012223114,-0.12488510014433714,-0.14760151223701445,0.10356758700273036,0.45513833743494697,0.15144274728451546,-1.8935837784734415,1.9615060256077186
0.3504380475594493,6.192422499773145,-0.12880699238673848,-0.1476284611435994,0.10556275725851384,0.45574460784960136,0.12547645837907279,-1.892991949862409,1.9612991234704742
0.3548185231539424,6.188734101135375,-0.1327052379600857,-0.14765483648291902,0.10756033378330979,0.45623746906287727,0.09966399015222217,-1.8923805842199943,1.9610852241063572
0.3591989987484355,6.18508897313455,-0.1365792101542315,-0.14768060910255623,0.10955982127518113,0.4566176025129677,0.07400932632216495,-1.8917493346052603,1.960864195622317
0.3635794743429286,6.181488232561833,-0.1404282286590139,-0.1477057496672844,0.111560727454964,0.456885709395947,0.04851680672180339,-1.8910978544985446,1.960635906015641
0.3679599499374217,6.177932956523771,-0.1442516737485313,-0.1477302286819695,0.11356256316436095,0.45704250916233724,0.023190366222921366,-1.8904257978835934,1.9604002232043318
0.3723404255319149,6.174424182721851,-0.1480489107729888,-0.1477540165135473,0.11556484242773862,0.4570887374706483,-0.001965961729609937,-1.8897328193283112,1.9601570150571428
0.376720901126408,6.1709629098386225,-0.15181926368982088,-0.1477770834146309,0.11756708253226786,0.4570251490975423,-0.026947868501266525,-1.8890185740641445,1.9599061494232581
0.3811013767209011,6.167550097928745,-0.15556207984131432,-0.1477993995475481,0.119568804115243,0.45685251744214234,-0.05175120195844147,-1.888282718064075,1.9596474941616309
0.3854818523153942,6.164186668768789,-0.15927671248875244,-0.14782093500952012,0.1215695312398847,0.45657163364791015,-0.07637184986154881,-1.8875249081192411,1.9593809171699672
0.3898623279098873,6.160873506283646,-0.16296250254616126,-0.1478416598592249,0.1235687914749364,0.45618330712976446,-0.10080561791290914,-1.8867448019141628,1.9591062864133628
0.3942428035043804,6.157611456995616,-0.16661879440063743,-0.14786154414342997,0.12556611597510198,0.45568836577138294,-0.12504833504804977,-1.8859420581005841,1.9588234699525817
0.3986232790988736,6.154401330399065,-0.17024494040500368,-0.14788055792207602,0.1275610395624022,0.4550876555204997,-0.14909588321951775,-1.8851163363699217,1.9585323359719977
0.4030037546933667,6.1512438994560705,-0.1738402964239139,-0.1478986712980826,0.12955310080300156,0.4543820403262266,-0.17294416750554215,-1.884267297524324,1.9582327528071723
0.4073842302878598,6.148139901105283,-0.17740421727349465,-0.14791585444677988,0.13154184208805544,0.4535724020080309,-0.1965890855114319,-1.8833946035463374,1.957924588972088
0.4117647058823529,6.14509003665365,-0.18093606767386589,-0.1479320776424219,0.13352680970942743,0.4526596404483372,-0.22002660020962658,-1.8824979176671806,1.9576077131860403
0.416145181476846,6.142094972294778,-0.1844352284669774,-0.14794731128899116,0.13550755394215105,0.4516446728191708,-0.24325278118657498,-1.881576904433625,1.9572819944001743
0.4205256570713391,6.139155339719848,-0.18790107815514195,-0.1479615259519572,0.1374836291133743,0.45052843343389165,-0.266263681354565,-1.8806312297734884,1.9569473018236798
0.4249061326658322,6.136271736533809,-0.19133300709470646,-0.14797469238683414,0.13945459368362798,0.44931187403992046,-0.2890554313858156,-1.8796605610597328,1.9566035049496477
0.4292866082603254,6.133444726815663,-0.19473041903477192,-0.1479867815714258,0.14142001031821552,0.44799596283699444,-0.3116242497556408,-1.8786645671731848,1.9562504735805863
0.4336670838548185,6.130674841685165,-0.19809272911735173,-0.14799776473696272,0.14337944595993143,0.44658168469836723,-0.33396642920259345,-1.8776429185638621,1.9558880778535987
0.4380475594493116,6.1279625797974875,-0.20141936938288715,-0.14800761339955426,0.14533247190241394,0.4450700402914274,-0.35607837322221925,-1.8765952873109286,1.955516188265233
0.4424280350438047,6.125308408041916,-0.20470977657561662,-0.14801629939509003,0.1472786638550684,0.44346204599240724,-0.37795651453684387,-1.8755213471812666,1.9551346756959989
0.4468085106382978,6.122712762031612,-0.20796341181497185,-0.14802379490970394,0.14921760201581263,0.44175873372199936,-0.39959744603511954,-1.8744207736866836,1.9547434114345623
0.4511889862327909,6.120176046623057,-0.21117974645548837,-0.14803007251190584,0.15114887113447661,0.4399611496895925,-0.4209978262905502,-1.8732932441397467,1.9543422672016273
0.4555694618272841,6.117698636687365,-0.2143582474051649,-0.14803510518890434,0.15307206057448106,0.4380703550878711,-0.4421542814417371,-1.872138437708266,1.9539311151734884
0.4599499374217772,6.115280877548589,-0.2174984350593363,-0.1480388663771835,0.1549867643825124,0.4360874256819017,-0.46306379121435204,-1.8709560354684198,1.9535098280052912
0.4643304130162703,6.112923085674788,-0.22059986375472945,-0.14804132999812677,0.1568925813464085,0.43401344911037837,-0.48372355837735115,-1.8697457204565355,1.9530782788539751
0.4687108886107634,6.110625549352903,-0.2236620424018434,-0.14804247049168998,0.1587891150412772,0.43184952564869883,-0.504130479401023,-1.8685071777195381,1.9526363414009258
0.4730913642052565,6.108388529149273,-0.22668450816992047,-0.14804226284775468,0.16067597389414134,0.42959677011886244,-0.5242816354811054,-1.8672400943640628,1.9521838898743413
0.4774718397997496,6.106212258659388,-0.229666877667228,-0.14804068264359208,0.1625527712466252,0.4272563083550964,-0.5441746334909061,-1.8659441596042643,1.9517207990712973
0.4818523153942428,6.104096945169229,-0.23260874607199633,-0.14803770607709282,0.1644191253887449,0.4248292761483027,-0.5638069332993567,-1.8646190648083016,1.9512469443795537
0.4862327909887359,6.102042770203794,-0.23550971376975458,-0.14803330999926528,0.166274659612373,0.42231682158346295,-0.5831760251365953,-1.8632645035435407,1.9507622017990762
0.490613266583229,6.100049890193235,-0.2383694448343579,-0.14802747194943344,0.1681190022654289,0.41972010243088964,-0.6022798192328298,-1.8618801716204636,1.9502664479633036
0.4949937421777221,6.0981184371380435,-0.24118759264759643,-0.14802017018948074,0.1699517867825192,0.417040285080787,-0.6211161497207711,-1.8604657671353126,1.949759560160154
0.4993742177722152,6.0962485192635265,-0.24396382846441955,-0.14801138373710368,0.17177265172981004,0.4142785462774342,-0.6396829648487726,-1.8590209905114694,1.9492414163527874
0.5037546933667083,6.094440221643758,-0.2466978882521659,-0.14800109240009715,0.17358124085086238,0.411436070382586,-0.6579786390137917,-1.857545544539596,1.948711895200123
0.5081351689612015,6.092693606855611,-0.24938949187330223,-0.14798927680975116,0.17537720308750437,0.40851404837801575,-0.6760014337570072,-1.8560391344165397,1.9481708760771341
0.5125156445556946,6.091008715647176,-0.2520383648543177,-0.14797591845389668,0.1771601926169471,0.40551367985606224,-0.6937496426694734,-1.854501467783027,1.9476182390949093
0.5168961201501877,6.089385567537877,-0.2546442992280656,-0.14796099971041604,0.1789298688901152,0.40243617074426097,-0.7112219967843304,-1.85293225476016,1.94705386512051
0.5212765957446808,6.087824161520271,-0.257207103971252,-0.1479445038801331,0.18068589664877455,0.399282731749483,-0.7284173339407926,-1.851331207984728,1.9464776357966125
0.5256570713391739,6.0863244766772695,-0.25972659068937587,-0.14792641521859304,0.18242794595029502,0.39605457898108587,-0.7453345031385524,-1.8496980426433538,1.9458894335609616
0.5300375469336671,6.08488647283205,-0.2622026045323232,-0.14790671896932586,0.18415569219020136,0.3927529332267034,-0.7619725704199821,-1.8480324765054985,1.9452891416656284
0.5344180225281602,6.083510091208497,-0.26463501101113823,-0.1478854013953428,0.18586881612059858,0.3893790187786046,-0.7783307307719695,-1.8463342299553356,1.944676644196098
0.5387984981226532,6.0821952550168135,-0.26702368975757507,-0.1478624498091008,0.1875670038624652,0.38593406347534565,-0.7944082663231617,-1.8446030260225155,1.9440518260901798
0.5431789737171464,6.080941870134697,-0.26936856147935795,-0.14783785260469504,0.1892499469243991,0.38241929789591556,-0.8102047258310863,-1.8428385904118456,1.9434145731567622
0.5475594493116396,6.079749825739458,-0.27166956787408153,-0.1478115992885618,0.19091734220788797,0.3788359538346377,-0.8257197905701317,-1.8410406515319009,1.9427647720944097
0.5519399249061326,6.078618994881974,-0.2739266615315846,-0.14778368050782312,0.19256889201269997,0.37518526466177315,-0.8409532068250769,-1.8392089405225878,1.9421023105098263
0.5563204005006257,6.077549235138321,-0.2761398215334694,-0.1477540880799666,0.1942043040452773,0.3714684643925652,-0.8559048896900185,-1.837343191281688,1.9414270769361766
0.5607008760951189,6.0765403892286995,-0.2783090517174137,-0.1477228150218758,0.1958232914159994,0.3676867871418967,-0.8705749113035864,-1.835443140490394,1.940738960851287
0.565081351689612,6.075592285639293,-0.2804343847799436,-0.14768985557800468,0.19742557264279295,0.3638414662951458,-0.8849635280129261,-1.8335085276378738,1.9400378526957283
0.5694618272841051,6.074704739168294,-0.28251585709376287,-0.1476552052465741,0.19901087164114914,0.3599337337224846,-0.8990710123145917,-1.8315390950448776,1.9393236438907961
0.5738423028785982,6.073877551511457,-0.2845535284381516,-0.14761886080587733,0.20057891772082342,0.3559648204192655,-0.9128977842151619,-1.8295345878864113,1.938596226856388
0.5782227784730913,6.073110511912837,-0.2865475021489744,-0.14758082034131428,0.20212944558145662,0.35193595457760685,-0.9264445453844009,-1.8274947542135134,1.9378554950287923
0.5826032540675845,6.072403397707473,-0.2884978891071889,-0.14754108326940846,0.2036621952924232,0.34784836104952316,-0.9397120389185359,-1.8254193449741407,1.9371013428783945
0.5869837296620776,6.071755974858273,-0.29040481321215783,-0.14749965036161222,0.20517691228372648,0.3437032615168853,-0.952701085670304,-1.8233081140332104,1.936333665927314
0.5913642052565706,6.071167998524655,-0.29226842809673376,-0.14745652376827464,0.20667334732732454,0.33950187364012085,-0.9654126955230609,-1.821160818191805,1.935552360766969
0.5957446808510638,6.070639213633724,-0.29408889977859454,-0.1474117070403844,0.2081512565205768,0.3352454102563766,-0.9778479515880676,-1.8189772172055862,1.9347573250755874
0.600125156445557,6.0701693553849525,-0.2958664067079448,-0.147365205150973,0.20961040126056096,0.33093507953879786,-0.9900080103798118,-1.8167570738024252,1.9339484576356671
0.60450563204005,6.069758149798219,-0.2976011667935195,-0.14731702451513592,0.21105054822889077,0.3265720841937038,-1.0018942818558905,-1.8145001536992955,1.933125658351391
0.6088861076345431,6.069405314212322,-0.29929339600562327,-0.14726717300972642,0.2124714693590199,0.3221576200442011,-1.013508153305979,-1.8122062256184421,1.9322888282660058
0.6132665832290363,6.069110557786625,-0.3009433334321896,-0.1472156599920296,0.2138729418086404,0.31769287764344895,-1.0248511562677334,-1.8098750613028636,1.931437869579169
0.6176470588235294,6.068873582026692,-0.3025512653362551,-0.14716249631628858,0.2152547479411157,0.31317903940057923,-1.0359251267997769,-1.8075064355311357,1.9305726856642746
0.6220275344180225,6.06869408119569,-0.3041174355564935,-0.14710769434957882,0.21661667527272974,0.3086172797851005,-1.046731608046098,-1.8051001261315966,1.929693181085757
0.6264080100125156,6.06857174282602,-0.30564210780491957,-0.14705126798690746,0.21795851645586503,0.3040087676858793,-1.0572722654534141,-1.80265591399594,1.928799261616384
0.6307884856070087,6.068506248231346,-0.3071256208755366,-0.1469932326665543,0.21928006924693988,0.299354662987327,-1.0675492547265484,-1.8001735830922283,1.9278908342545371
0.6351689612015019,6.068497272857079,-0.3085683159159425,-0.1469336053805095,0.22058113645962646,0.2946561156958485,-1.077564736902887,-1.7976529204773652,1.9269678072414917
0.639549436795995,6.06854448671653,-0.30997049455727854,-0.14687240468588558,0.221861525925081,0.28991426676077164,-1.0873205991426198,-1.7950937163090581,1.9260300900787013
0.643929912390488,6.068647554910521,-0.311332470305963,-0.14680965071722907,0.22312105045235575,0.2851302496603886,-1.0968187972582264,-1.7924957638572958,1.9250775935450704
0.6483103879849812,6.068806137931895,-0.3126546319069469,-0.1467453651930438,0.22435952780258722,0.2803051882137718,-1.1060617780926876,-1.7898588595153784,1.9241102297142545
0.6526908635794744,6.069019892066879,-0.31393735646056814,-0.14667957142313845,0.22557678063017153,0.2754401944610795,-1.1150519002495314,-1.7871828028105237,1.9231279119719524
0.6570713391739674,6.0692884698463825,-0.31518100188677656,-0.14661229431689576,0.22677263643839346,0.2705363715612833,-1.1237913837992053,-1.7844673964140805,1.9221305550332213
0.6614518147684605,6.069611520383153,-0.3163859693920201,-0.14654356038709243,0.22794692754602114,0.2655948121095618,-1.1322827266995181,-1.7817124461513938,1.9211180749597965
0.6658322903629537,6.069988689690133,-0.317552648503859,-0.14647339775145074,0.22909949102817537,0.260616597381538,-1.1405283383493887,-1.7789177610113254,1.9200903891774368
0.6702127659574468,6.070419621053469,-0.3186814373357897,-0.14640183613712837,0.23023016867628693,0.2556027988654068,-1.1485306746577422,-1.7760831531554904,1.9190474164932725
0.6745932415519399,6.070903955362189,-0.319772764656738,-0.14632890688000713,0.2313388069524095,0.25055447632403643,-1.1562923851782059,-1.7732084379272208,1.9179890771131796
0.678973717146433,6.071441331423217,-0.32082704602018497,-0.14625464292350593,0.23242525693219407,0.24547267803496167,-1.163816020644527,-1.7702934338602925,1.9169152926591637
0.6833541927409261,6.072031386292746,-0.32184471257519004,-0.14617907881749673,0.23348937426129657,0.2403584414178603,-1.1711042250512889,-1.7673379626874464,1.9158259861867564
0.6877346683354193,6.072673755505844,-0.3228262072090716,-0.1461022507125069,0.2345310191038724,0.2352127915882402,-1.1781597099770982,-1.7643418493487377,1.914721082202432
0.6921151439299124,6.073368073412418,-0.32377195808722153,-0.14602419635551517,0.23555005608627555,0.23003674221116074,-1.1849850782113758,-1.7613049219997343,1.9136005066810278
0.6964956195244054,6.0741139734338105,-0.3246824010695896,-0.1459449550828607,0.23654635425306417,0.22483129560350054,-1.1915829732448595,-1.7582270120196073,1.9124641870831764
0.7008760951188986,6.074911088273646,-0.32555799546383335,-0.14586456781066748,0.23751978701159068,0.21959744227143504,-1.197956184354439,-1.7551079540191268,1.9113120523727434
0.7052565707133918,6.07575905023986,-0.3263992124960552,-0.14578307702639176,0.23847023208392748,0.21433616009757603,-1.2041075697977561,-1.751947585848613,1.9101440330342663
0.7096370463078848,6.076657491435022,-0.3272064888226247,-0.14570052677640705,0.23939757144437884,0.20904841455153247,-1.2100397469747846,-1.7487457486058509,1.9089600610903914
0.7140175219023779,6.077606043928102,-0.3279802726121862,-0.14561696265112078,0.240301691273227,0.20373516058463909,-1.215755399740436,-1.7455022866440109,1.9077600701193091
0.718397997496871,6.078604340042823,-0.32872104906069566,-0.1455324317722343,0.2411824819108257,0.19839734015583005,-1.2212574485897425,-1.7422170475796046,1.9065439952721694
0.7227784730913642,6.0796520125161555,-0.3294292729353856,-0.145446982775378,0.24203983778971166,0.1930358826331593,-1.2265486010667173,-1.7388898823004904,1.905311773290487
0.7271589486858573,6.080748694707339,-0.3301053899904316,-0.14536066579173654,0.24287365739218097,0.18765170625647382,-1.2316314946579672,-1.7355206449739733,1.9040633425235234
0.7315394242803503,6.08189402074583,-0.3307498623599937,-0.14527353242854135,0.2436838431952371,0.18224571728990185,-1.2365088662096824,-1.7321091930550143,1.902798642945636
