t,x_q,z_q,beta,xd_q,zd_q,betad
0.15331664580725907,-1.9994695382236458,1.999713742422932,0.3480360354400234,0.013424691830577339,-0.00718875048988628,-0.02525152139742411
0.15769712140175218,-1.999408298000514,1.9996809673988944,0.3479211084761932,0.014545255216466468,-0.007780201321303356,-0.027235299681952752
0.1620775969962453,-1.9993420247419171,1.999645537968458,0.347797301344534,0.015722805161384586,-0.008400751456530211,-0.029306027401004367
0.16645807259073842,-1.9992704665643146,1.999607325692135,0.3476642322440222,0.016958366822403103,-0.009050841155318148,-0.03146411018306193
0.17083854818523153,-1.99919336715316,1.9995662002403016,0.34752151779205287,0.018252938150048272,-0.009730893170615009,-0.033709864751928234
0.17521902377972465,-1.9991104658815864,1.9995220294694864,0.3473687734106385,0.01960749011410786,-0.010441312930543045,-0.036043520407337395
0.17959949937421776,-1.9990214979281005,1.9994746794978644,0.34720561370614017,0.021022966928715234,-0.011182488719679841,-0.038465220497562694
0.18397997496871088,-1.9989261943932932,1.9994240147799578,0.3470316528425649,0.02250028627671059,-0.011954791859642457,-0.040975023884020925
0.188360450563204,-1.9988242824155706,1.9993698981805499,0.3468465049084647,0.02404033953327952,-0.012758576888974655,-0.04357290639787341
0.1927409261576971,-1.9987154852859037,1.9993121910478058,0.34664978427747345,0.025643991988868825,-0.013594181742337301,-0.046258762288623224
0.19712140175219023,-1.9985995225616062,1.999250753285618,0.34644110596251465,0.027312083071379608,-0.014461927929001885,-0.049032405664709115
0.20150187734668334,-1.99847611017914,1.9991854434251668,0.3462200859637172,0.02904542656763758,-0.015362120710647166,-0.051893571926095755
0.20588235294117646,-1.998344960565949,1.9991161186957016,0.3459863416100725,0.030844810844140768,-0.01629504927845901,-0.05484191918886071
0.21026282853566958,-1.9982057827513326,1.999042635094556,0.34573949189486936,0.03271099906708427,-0.017260986929533307,-0.057877029701777605
0.2146433041301627,-1.9980582824763542,1.9989648474563813,0.3454791578049405,0.034644729421662586,-0.018260191242582057,-0.060998411254896016
0.2190237797246558,-1.9979021623027893,1.9988826095216201,0.34520496264375705,0.036646715330648845,-0.019292904252942597,-0.06420549858011763
0.22340425531914893,-1.99773712172112,1.9987957740042093,0.34491653234840475,0.03871764567225164,-0.02035935262688996,-0.06749765474376924
0.22778473091364204,-1.9975628572575774,1.9987041926585254,0.34461349580047757,0.04085818499724891,-0.02145974783525236,-0.07087417253117168
0.23216520650813516,-1.9973790625802312,1.9986077163455687,0.34429548513092467,0.04306897374539919,-0.02259428632632986,-0.07433427582320586
0.23654568210262827,-1.9971854286041346,1.998506195098389,0.34396213601888326,0.04535062846113015,-0.023763149698116097,-0.07787712096487481
0.2409261576971214,-1.9969816435955283,1.9983994781867649,0.34361308798453644,0.04770374200850423,-0.024966504869823263,-0.08150179812586249
0.2453066332916145,-1.9967673932751004,1.9982874141811264,0.3432479846760253,0.05012888378546181,-0.026204504252710103,-0.08520733265308891
0.24968710888610762,-1.9965423609203117,1.9981698510157357,0.34286647415045746,0.0526265999373414,-0.027477285920213146,-0.08899268641526191
0.25406758448060074,-1.9963062274667862,1.9980466360511218,0.3424682091490407,0.0551974135696773,-0.028784973777381005,-0.0928567591394253
0.25844806007509386,-1.9960586716087738,1.997917616135773,0.34205284736637975,0.05784182496027431,-0.03012767772961187,-0.09679838973950337
0.26282853566958697,-1.9957993698986811,1.997782637667097,0.34162005171397286,0.06056031177055996,-0.03150549385069417,-0.10081635763684244
0.2672090112640801,-1.9955279968456803,1.9976415466516413,0.34116949057793844,0.06335332925621377,-0.03291850455015016,-0.10490938407274787
0.2715894868585732,-1.9952442250133997,1.9974941887645836,0.34070083807101204,0.06622131047707398,-0.03436677873988305,-0.10907613341301882
0.2759699624530663,-1.9949477251166903,1.9973404094084954,0.3402137742788452,0.06916466650632133,-0.03585037200012679,-0.11331521444447848
0.28035043804755944,-1.9946381661174835,1.9971800537713775,0.33970798550064296,0.07218378663894039,-0.03736932674469941,-0.1176251816635012
0.28473091364205255,-1.9943152153197325,1.9970129668839758,0.3391831644841733,0.07527903859945782,-0.038923672385559244,-0.12200453655653622
0.28911138923654567,-1.99397853846345,1.996838993676375,0.3386390106551874,0.07845076874895826,-0.04051342549666441,-0.1264517288726275
0.2934918648310388,-1.9936277998178353,1.996657979033879,0.3380752303412805,0.08169930229137716,-0.04213858997713538,-0.13096515788793056
0.2978723404255319,-1.993262662273505,1.996469767852175,0.3374915369902317,0.08502494347907108,-0.04379915721372069,-0.13554317366222532
0.302252816020025,-1.9928827874338197,1.9962742050917914,0.33688765138285903,0.08842797581766518,-0.045495106242565815,-0.14018407828742557
0.30663329161451813,-1.9924878357053193,1.996071135831844,0.33626330184042036,0.09190866227017805,-0.04722640391028518,-0.14488612712808532
0.31101376720901125,-1.9920774663872602,1.9958604053230813,0.3356182244266001,0.09546724546042366,-0.04899300503433734,-0.14964753005390077
0.31539424280350437,-1.9916513377602698,1.9956418590402285,0.3349521631441123,0.0991039478756908,-0.05079485256270308,-0.15446645266420975
0.3197747183979975,-1.9912091071741123,1.9954153427336316,0.33426487012595957,0.10281897206869954,-0.052631877732867136,-0.15934101750448706
0.3241551939924906,-1.9907504311345663,1.9951807024802097,0.33355610582137923,0.1066125008588351,-0.05450400023010242,-0.16426930527483635
0.3285356695869837,-1.9902749653894296,1.994937784733713,0.33282563917651337,0.11048469753265908,-0.05641112834505802,-0.16924935603047872
0.33291614518147683,-1.9897823650136448,1.9946864363742918,0.3320732478098386,0.11443570604369761,-0.058353159130649784,-0.17427917037423732
0.33729662077596995,-1.9892722844935493,1.9944265047573821,0.33129871818238865,0.11846565121150734,-0.060329978558254435,-0.179356710641019
0.34167709637046306,-1.9887443778102571,1.9941578377619074,0.3305018457628069,0.12257463892001796,-0.062341461673206686,-0.18447990207429246
0.3460575719649562,-1.9881982985221742,1.993880283837799,0.32968243518726137,0.12676275631515285,-0.06438747274959945,-0.18964663399456236
0.3504380475594493,-1.987633699846645,1.9935936920528432,0.32884030041426093,0.13103007200172598,-0.06646786544438724,-0.19485476095983992
0.3548185231539424,-1.9870502347407457,1.9932979121388519,0.32797526487440376,0.13537663623961715,-0.06858248295079265,-0.20010210391811092
0.3591989987484355,-1.9864475559812123,1.9929927945371648,0.32708716161509566,0.13980248113922367,-0.07073115815101615,-0.20538645135179898
0.36357947434292864,-1.9858253162435173,1.9926781904434834,0.326175833440273,0.1443076208561897,-0.07291371376824876,-0.21070556041422614
0.36795994993742176,-1.9851831681800973,1.992353951852039,0.32524113304516394,0.14889205178541293,-0.07512996251798815,-0.2160571580580701
0.3723404255319149,-1.9845207644977265,1.9920199315991034,0.3242829231461258,0.153555752754328,-0.07737970725865756,-0.2214389421558165
0.376720901126408,-1.983837758034053,1.991675983405838,0.323301076605589,0.158298685215468,-0.07966274114152812,-0.22684858261220972
0.3811013767209011,-1.9831338018332823,1.991321961920487,0.3222954765521487,0.16312079343830235,-0.08197884775994416,-0.23228372246869855
0.3854818523153942,-1.9824085492210355,1.9909577227599229,0.32126601649583386,0.16802200470035294,-0.08432780129785185,-0.23774197899987937
0.38986232790988734,-1.98166165387836,1.9905831225505393,0.32021260043859073,0.17300222947758648,-0.08670936667763071,-0.2432209448019352
0.39424280350438046,-1.9808927699149144,1.9901980189684958,0.3191351429800181,0.1780613616340848,-0.08912329970722833,-0.2487181888730712
0.3986232790988736,-1.980101551941322,1.989802270779327,0.31803356941838457,0.1831992786109925,-0.09156934722659846,-0.2542312576859474
0.4030037546933667,-1.9792876551406984,1.9893957378769036,0.31690781584696764,0.1884158416147413,-0.09404724725344209,-0.2597576762521072
0.4073842302878598,-1.9784507353393566,1.988978281321761,0.3157578292457467,0.1937108958045521,-0.09655672912825147,-0.26529494917840263
0.4117647058823529,-1.9775904490766927,1.9885497633787945,0.31458356756848593,0.19908427047921412,-0.09909751365865743,-0.27084056171541515
0.41614518147684604,-1.9767064536742533,1.9881100475543214,0.31338499982524237,0.20453577926314132,-0.10166931326308015,-0.27639198079787586
0.42052565707133915,-1.9757984073039907,1.9876589986325153,0.3121621061603338,0.2100652202917066,-0.10427183211368252,-0.28194665607707786
0.42490613266583227,-1.9748659690557073,1.987196482711219,0.3109148779258021,0.2156723763958523,-0.1069047662786269,-0.2875020209452895
0.4292866082603254,-1.9739087990036959,1.986722367237132,0.30964331775040593,0.22135701528597826,-0.10956780386363524,-0.2930554935521599
0.4336670838548185,-1.9729265582725686,1.9862365210403814,0.3083474396041799,0.2271188897351083,-0.1122606251528518,-0.29860447781312494
0.4380475594493116,-1.971918909102295,1.9857388143684778,0.3070272688585917,0.23295773776133197,-0.11498290274900952,-0.30414636440980664
0.44242803504380473,-1.9708855149124334,1.9852291189196556,0.30568284234233783,0.23887328280952544,-0.11773430171289931,-0.309678531782411
0.44680851063829785,-1.9698260403655743,1.9847073078756083,0.30431420839280676,0.2448652339323484,-0.12051447970214253,-0.3151983471141213
0.45118898623279097,-1.9687401514299885,1.9841732559336152,0.30292142690324797,0.25093328597051867,-0.12332308710926639,-0.3207031673074876
0.4555694618272841,-1.9676275154414895,1.9836268393380618,0.301504569365684,0.25707711973236447,-0.1261597671990829,-0.32619033995281443
0.4599499374217772,-1.9664878011645106,1.9830679359113672,0.30006371890959394,0.2632964021726531,-0.12902415624537072,-0.33165720428854306
0.4643304130162703,-1.9653206788523978,1.9824964250843073,0.2985989703364118,0.26959078657069757,-0.13191588366686002,-0.33710109215363115
0.46871088861076343,-1.9641258203069287,1.9819121879257466,0.2971104301498667,0.27595991270774034,-0.13483457216252068,-0.34251932893192905
0.47309136420525655,-1.9629028989370492,1.9813151071717816,0.29559821658220653,0.2824034070436144,-0.1377798378461537,-0.3479092344885517
0.47747183979974966,-1.961651589816847,1.9807050672542894,0.2940624596163359,0.28892088289268075,-0.1407512903802855,-0.35326812409824837
0.4818523153942428,-1.9603715697427482,1.980081954328899,0.2925033010039056,0.2955119405990449,-0.1437485331093654,-0.35859330936576694
0.4862327909887359,-1.95906251728995,1.9794456563023741,0.29092089427938783,0.302176167711049,-0.1467711631922666,-0.3638820991382181
0.490613266583229,-1.9577241128680938,1.9787960628594226,0.2893154047701719,0.30891313915504204,-0.14981877173408975,-0.36913180040943117
0.49499374217772213,-1.956356038776174,1.978133065488925,0.2876870096027167,0.31572241740842727,-0.1528909439172701,-0.37433971921631065
0.49937421777221525,-1.954957979256694,1.9774565575095964,0.2860358977047936,0.32260355267198626,-0.15598725913198747,-0.3795031615271872
0.5037546933667083,-1.9535296205490673,1.9767664340950692,0.2843622698038561,0.3295560830414813,-0.15910729110587954,-0.38461943412216537
0.5081351689612015,-1.9520706509422678,1.9760625922984199,0.2826663384215699,0.33657953467853474,-0.16225060803305874,-0.389685845465469
0.5125156445556946,-1.9505807608267351,1.9753449310761255,0.28094832786453994,0.3436734219807839,-0.1654167727024307,-0.3946997065697805
0.5168961201501877,-1.949059642745535,1.9746133513114614,0.279208474211268,0.35083724775131586,-0.1686053426253177,-0.39965833185257793
0.5212765957446808,-1.9475069914447785,1.9738677558373405,0.27744702529537774,0.3580705033673794,-0.17181587016238503,-0.4045590399844732
0.5256570713391739,-1.9459225039233048,1.9731080494586004,0.2756642406851401,0.36537266894837056,-0.17504790264986855,-0.4093991547295358
0.5300375469336671,-1.9443058794816293,1.9723341389737354,0.2738603916593355,0.3727432135231001,-0.17830098252510768,-0.41417600577762465
0.5344180225281602,-1.9426568197701615,1.9715459331960856,0.272035761179488,0.3801815951963352,-0.18157464745138036,-0.4188869295687091
0.5387984981226532,-1.9409750288366912,1.9707433429744727,0.27019064385850594,0.38768726131462034,-0.184868430442042,-0.4235292701091902
0.5431789737171464,-1.939260213173157,1.9699262812133043,0.2683253459257629,0.39525964863137353,-0.1881818599839659,-0.4281003797802149
0.5475594493116396,-1.937512081761686,1.9690946628921269,0.2664401851886581,0.4028981834712612,-0.19151446016028884,-0.43259762013799063
0.5519399249061326,-1.9357303461199178,1.9682484050846532,0.2645354909906859,0.4106022818938506,-0.19486575077245832,-0.43701836270609495
0.5563204005006257,-1.9339147203456155,1.9673874269772489,0.26261160416605384,0.41837134985653757,-0.198235247461584,-0.4413599897597787
0.5607008760951189,-1.9320649211605607,1.9665116498868958,0.26066887699088137,0.42620478337675455,-0.2016224618290913,-0.4456198951022708
0.565081351689612,-1.9301806679537419,1.9656209972786196,0.2587076731310169,0.43410196869345197,-0.20502690155667863,-0.4497954848330756
0.5694618272841051,-1.9282616828238366,1.9647153947824048,0.2567283675865055,0.442062282427861,-0.2084480705255781,-0.4538841781082694
0.5738423028785982,-1.9263076906209908,1.963794770209577,0.2547313466327448,0.45008509174353084,-0.21188546893511853,-0.45788340789279003
0.5782227784730913,-1.9243184189878988,1.962859053568677,0.2527170077583619,0.45816975450564423,-0.2153385934205926,-0.4617906217047266
0.5826032540675845,-1.9222935984001863,1.9619081770808133,0.2506857595998483,0.4663156194396102,-0.2188069371704263,-0.4656032823516046
0.5869837296620776,-1.920232962206103,1.9609420751945081,0.24863802187298784,0.47452202628893303,-0.2222899900426514,-0.4693188686586657
0.5913642052565706,-1.9181362466655192,1.9599606846000301,0.24657422530110917,0.4827883059723615,-0.2257872386806826,-0.4729348761891459
0.5957446808510638,-1.9160031909882438,1.9589639442432247,0.24449481154020386,0.4911137807403118,-0.22929816662839575,-0.4764488179565495
0.600125156445557,-1.9138335373716522,1.9579517953388408,0.24240023310093992,0.49949776433056875,-0.23282225444451032,-0.47985822512892085
0.60450563204005,-1.9116270310376355,1.9569241813833576,0.24029095326760852,0.5079395621232661,-0.23635897981627518,-0.4831606477251085
0.6088861076345431,-1.9093834202688753,1.955881048167316,0.23816744601403791,0.5164384712951423,-0.23990781767245709,-0.4863536553030339
0.6132665832290363,-1.9071024564444392,1.9548223437871537,0.2360301959165102,0.5249937809730744,-0.24346824029563233,-0.48943483763994516
0.6176470588235294,-1.9047838940747102,1.9537480186565552,0.23387969806371608,0.5336047723868873,-0.2470397174337814,-0.4924018054046788
0.6220275344180225,-1.9024274908356436,1.9526580255173092,0.23171645796378149,0.542270719021444,-0.2506217164111876,-0.49525219082191096
0.6264080100125156,-1.900033007602365,1.951552319449685,0.22954099144840304,0.5509908867680097,-0.25421370223863754,-0.49798364832840536
0.6307884856070087,-1.8976002084821018,1.9504308578823262,0.22735382457412498,0.5597645340748939,-0.2578151377229259,-0.5005938552212614
0.6351689612015019,-1.8951288608464576,1.9492936006016655,0.2251554935207956,0.5685909120973717,-0.26142548357566264,-0.5030805122981564
0.639549436795995,-1.8926187353630342,1.9481405097608686,0.2229465444872356,0.5774692648468792,-0.2650441985213835,-0.5054413444895832
0.643929912390488,-1.8900696060263977,1.9469715498882991,0.2207275335841547,0.5863988293394901,-0.2686707394049636,-0.5076741014830882
0.6483103879849812,-1.8874812501883986,1.9457866878955228,0.21849902672435134,0.5953788357436649,-0.2723045612983353,-0.5097765583395003
0.6526908635794744,-1.8848534485878456,1.9445858930848372,0.21626159951023033,0.6044085075272819,-0.2759451176065068,-0.511746516101162
0.6570713391739674,-1.8821859853795346,1.9433691371563449,0.21401583711867478,0.6134870616039414,-0.2795918601728853,-0.5135818023921513
0.6614518147684605,-1.8794786481626444,1.9421363942145637,0.21176233418330412,0.6226137084785516,-0.28324423938390497,-0.5152802720105061
0.6658322903629537,-1.8767312280084874,1.9408876407745839,0.20950169467415766,0.6317876523921879,-0.2869017042729548,-0.5168398075124423
0.6702127659574468,-1.8739435194876362,1.9396228557677635,0.20723453177483556,0.6410080914662297,-0.29056370262361114,-0.5182583197885633
0.6745932415519399,-1.8711153206964137,1.9383420205469823,0.20496146775713295,0.6502742178457785,-0.2942296810721739,-0.5195337486320789
0.678973717146433,-1.8682464332827613,1.9370451188914446,0.20268313385320297,0.6595852178423476,-0.2978990852095056,-0.5206640632990042
0.6833541927409261,-1.8653366624714802,1.935732137011033,0.200400170125283,0.6689402720758342,-0.30157135968217275,-0.521647263060369
0.6877346683354193,-1.8623858170888545,1.934403063550228,0.19811322533302084,0.6783385556157658,-0.30524594829289137,-0.5224813777464181
0.6921151439299124,-1.8593937095866546,1.9330578895915858,0.1958229567984322,0.6877792381218233,-0.30892229410027433,-0.523164468282805
0.6964956195244054,-1.8563601560655327,1.9316966086587781,0.19353003026852889,0.6972614839836436,-0.31259983951788456,-0.523694627218786
0.7008760951188986,-1.8532849762977979,1.9303192167192045,0.19123511977565014,0.7067844524598991,-0.3162780264125877,-0.5240699792474129
0.7052565707133918,-1.850167993749593,1.9289257121861718,0.18893890749553224,0.7163472978166534,-0.31995629620221044,-0.5242886817177156
0.7096370463078848,-1.8470090356024618,1.9275160959206483,0.18664208360315387,0.7259491694649927,-0.3236340899525016,-0.524348925138888
0.7140175219023779,-1.8438079327743135,1.926090371232597,0.18434534612638737,0.7355892120979404,-0.32731084847339575,-0.5242489336764635
0.718397997496871,-1.8405645199397953,1.9246485438818834,0.18204940079749735,0.745266565826642,-0.3309860124145808,-0.5239869656404951
0.7227784730913642,-1.8372786355500648,1.9231906220787722,0.17975496090251594,0.7549803663158309,-0.33465902236036693,-0.5235613139657246
0.7271589486858573,-1.8339501218519703,1.921716616484005,0.17746274712853355,0.7647297449185712,-0.3383293189238611,-0.522970306683752
0.7315394242803503,-1.830578824906647,1.9202265402084704,0.17517348740893843,0.7745138288102793,-0.3419963428404439,-0.5222123073872045
0.7359198998748435,-1.8271645946075223,1.918720408812467,0.17288791676663964,0.7843317411220164,-0.34565953506054764,-0.5212857156858878
0.7403003754693367,-1.8237072846977438,1.917198240304554,0.1706067771553113,0.7941826010730668,-0.34931833684174024,-0.520188967654956
0.7446808510638298,-1.8202067527870232,1.91566005514001,0.16833081729868932,0.8040655241027885,-0.35297218984011075,-0.5189205362750604
0.7490613266583228,-1.8166628603679098,1.9141058762188874,0.1660607925279591,0.8139796220017407,-0.35662053620095885,-0.5174789318645024
0.753441802252816,-1.8130754728314842,1.9125357288836702,0.1637974646172653,0.8239240030420913,-0.3602628186487864,-0.515862702503379
0.7578222778473092,-1.8094444594824899,1.910949640916544,0.16154160161738512,0.8338977721073,-0.363898480576593,-0.5140704344497276
0.7622027534418022,-1.8057696935538923,1.9093476425362714,0.15929397768759232,0.8439000308210779,-0.36752696613447494,-0.5121007525476691
0.7665832290362953,-1.802051052220877,1.9077297663946824,0.15705537292575253,0.8539298776756274,-0.3711477203175262,-0.5099523206275438
0.7709637046307884,-1.798288416614291,1.9060960475727824,0.15482657319668425,0.863986408159156,-0.37476018905304287,-0.5076238418980448
0.7753441802252816,-1.794481671833517,1.90444652357648,0.15260836995881782,0.8740687148826676,-0.3783638192870326,-0.5051140593303427
0.7797246558197747,-1.7906307069588077,1.9027812343319352,0.15040156008919076,0.8841758877060341,-0.3819580590700226,-0.5024217560342216
0.7841051314142677,-1.7867354150630588,1.901100222180534,0.1482069457068116,0.8943070138633423,-0.38554235764217815,-0.4995457556261975
0.7884856070087609,-1.7827956932230373,1.8994035318734919,0.14602533399443007,0.9044611780875185,-0.38911616551771583,-0.496484922589637
0.7928660826032541,-1.7788114425300676,1.8976912105660915,0.1438575370187468,0.9146374627342261,-0.392678934568626,-0.4932381626268732
0.7972465581977471,-1.774782568100175,1.8959633078115512,0.141704371549097,0.9248349479050494,-0.3962301181076961,-0.4898044230033235
0.8016270337922402,-1.7707089790836892,1.894219875554532,0.13956665887464728,0.9350527115699482,-0.3997691709708383,-0.48618269288359073
0.8060075093867334,-1.7665905886743178,1.892460968124289,0.13744522462013314,0.9452898296889888,-0.40329554959871533,-0.4823720036595704
0.8103879849812266,-1.762427314117684,1.8906866422274622,0.13534089856018203,0.9555453763333576,-0.4068087121176792,-0.4783714292705585
0.8147684605757196,-1.7582190767193364,1.8888969569405183,0.13325451443224678,0.9658184238056474,-0.41030811842000486,-0.474180086515352
0.8191489361702127,-1.7539658018522346,1.8870919737018383,0.13118690974819247,0.9761080427594201,-0.41379323024342574,-0.4697971353563192
0.8235294117647058,-1.7496674189637131,1.8852717563034642,0.1291389256045693,0.9864133023180571,-0.4172635112499836,-0.46522177921552765
0.827909887359199,-1.7453238615819233,1.8834363708824922,0.12711140649160196,0.9967332701928678,-0.4207184271041678,-0.4604532652628075
0.8322903629536921,-1.7409350673217638,1.8815858859121382,0.12510520010093945,1.0070670128004962,-0.42415744555036705,-0.4554908846958443
0.8366708385481851,-1.7365009778902945,1.8797203721924536,0.1231211571321923,1.0174135953795884,-0.42758003648961945,-0.4503339730122522
0.8410513141426783,-1.7320215390916422,1.8778399028407127,0.1211601310982962,1.0277720821067495,-0.43098567205566973,-0.44498191027366574
0.8454317897371715,-1.7274967008314033,1.8759445532814687,0.1192229781297382,1.0381415362117676,-0.43437382669032576,-0.43943412136180193
0.8498122653316645,-1.7229264171205352,1.8740344012362753,0.11731055677767475,1.0485210200921216,-0.43774397721811964,-0.4336900762265322
0.8541927409261576,-1.7183106460787567,1.8721095267130927,0.1154237278159855,1.0589095954267662,-0.44109560292027294,-0.42774929012595153
0.8585732165206508,-1.7136493499374452,1.8701700119953615,0.11356335404228815,1.0693063232891875,-0.44442818560796327,-0.42161132385844
0.8629536921151439,-1.7089424950420455,1.8682159416307602,0.11173030007795952,1.0797102642597498,-0.44774120969489717,-0.4152757839867314
0.867334167709637,-1.7041900518539823,1.866247402419651,0.10992543216718642,1.090120478537299,-0.451034162269179,-0.408742323053949
0.8717146433041301,-1.699391994952089,1.8642644834032058,0.10814961797509436,1.1005360260500647,-0.4543065331644951,-0.4020106397916844
0.8760951188986232,-1.6945483030335533,1.8622672758512253,0.10640372638497644,1.1109559665658235,-0.45755781503058635,-0.39508047932002355
0.8804755944931164,-1.6896589589143776,1.8602558732496517,0.10468862729466713,1.1213793598013504,-0.4607875034030374,-0.3879516333396099
0.8848560700876095,-1.6847239495293655,1.858230371287771,0.10300519141209222,1.131805265531139,-0.46399509677235945,-0.38062394031567204
0.8892365456821025,-1.6797432659316316,1.8561908678451264,0.10135429005002744,1.1422327436954072,-0.4671800966523812,-0.37309728565407807
0.8936170212765957,-1.6747169032916405,1.854137462978119,0.09973679492010644,1.15266085450737,-0.47034200764794043,-0.3653716018693557
0.8979974968710889,-1.6696448608957781,1.8520702589063258,0.09815357792610857,1.1630886585598006,-0.47348033752188134,-0.3574468687447304
0.9023779724655819,-1.6645271421444556,1.8499893599985173,0.09660551095656265,1.173515216930862,-0.476594597261352,-0.34932311348416045
0.906758448060075,-1.6593637545497528,1.8478948727583924,0.09509346567670637,1.1839395912892177,-0.4796843011434072,-0.34100041085634936
0.9111389236545682,-1.654154709732604,1.8457869058100225,0.09361831331982517,1.194360843998418,-0.48274896679991397,-0.3324788833307698
0.9155193992490613,-1.6489000234195246,1.843665569883015,0.09218092447801914,1.204778038220565,-0.48578811528175825,-0.3237587012056973
0.9198998748435544,-1.6435997154388904,1.8415309777973985,0.09078216889242413,1.215190238019258,-0.4888012711223576,-0.31484008272819397
0.9242803504380475,-1.6382538097167594,1.8393832444482296,0.08942291524292631,1.22559650846181,-0.49178796240047706,-0.3057232942061502
